mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible
81	81	322	322	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1235								
82	82	324	324	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1236								
82	82	973/3	973/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1237								
82	82	974/3	974/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1238								
82	82	325	325	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1239								
82	82	976/3	976/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1240								
82	82	977/3	977/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1241								
82	82	326	326	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1242								
82	82	979/3	979/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1243								
82	82	980/3	980/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1244								
82	82	327	327	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1245								
82	82	982/3	982/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1246								
82	82	983/3	983/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1247								
82	82	324	324	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1248								
82	82	325	325	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1249								
82	82	326	326	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1250								
82	82	327	327	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1251								
82	82	324	324	2.0	0	0	Chord	4/4	2	2	1/2		1/2	1	1252								
82	82	326	326	2.0	1/2	1/2	Chord	4/4	2	2	1/2		1/2	1	1253								
83	83	328	328	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1254								
83	83	329	329	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1255								
83	83	988/3	988/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1256								
83	83	989/3	989/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1257								
83	83	330	330	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1258								
83	83	991/3	991/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1259								
83	83	992/3	992/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1260								
83	83	331	331	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1261								
83	83	994/3	994/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1262								
83	83	995/3	995/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1263								
83	83	328	328	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1264								
83	83	329	329	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1265								
83	83	330	330	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1266								
83	83	331	331	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1267								
83	83	328	328	4.0	0	0	Chord	4/4	2	2	1		1	1	1268								
84	84	332	332	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1269								
84	84	997/3	997/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1270								
84	84	998/3	998/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1271								
84	84	333	333	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1272								
84	84	1000/3	1000/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1273								
84	84	1001/3	1001/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1274								
84	84	334	334	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1275								
84	84	1003/3	1003/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1276								
84	84	1004/3	1004/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1277								
84	84	335	335	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1278								
84	84	1006/3	1006/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1279								
84	84	1007/3	1007/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1280								
84	84	332	332	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1281								
84	84	333	333	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1282								
84	84	334	334	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1283								
84	84	335	335	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1284								
84	84	332	332	4.0	0	0	Chord	4/4	2	2	1		1	1	1285								
85	85	336	336	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1286								
85	85	1009/3	1009/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1287								
85	85	1010/3	1010/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1288								
85	85	337	337	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1289								
85	85	1012/3	1012/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1290								
85	85	1013/3	1013/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1291								
85	85	338	338	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1292								
85	85	1015/3	1015/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1293								
85	85	1016/3	1016/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1294								
85	85	339	339	0.25	3/4	3/4	Chord	4/4	1	1	1/16		1/16	1	1295								
85	85	1357/4	1357/4	0.25	13/16	13/16	Chord	4/4	1	1	1/16		1/16	1	1296								
85	85	679/2	679/2	0.25	7/8	7/8	Chord	4/4	1	1	1/16		1/16	1	1297								
85	85	1359/4	1359/4	0.0	15/16	15/16	Dynamic	4/4	1	1	0					sf							
85	85	1359/4	1359/4	0.25	15/16	15/16	Chord	4/4	1	1	1/16		1/16	1	1298								
85	85	336	336	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1299								
86	86	340	340	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1300								
86	86	341	341	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1301								
86	86	1024/3	1024/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1302								
86	86	1025/3	1025/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1303								
86	86	342	342	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1304								
86	86	1027/3	1027/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1305								
86	86	1028/3	1028/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1306								
86	86	343	343	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1307								
86	86	1030/3	1030/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1308								
86	86	1031/3	1031/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1309								
86	86	340	340	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1310								
86	86	342	342	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1311								
86	86	343	343	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1312								
86	86	340	340	4.0	0	0	Chord	4/4	2	2	1		1	1	1313								
87	87	344	344	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1314								
87	87	1033/3	1033/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1315								
87	87	1034/3	1034/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1316								
87	87	345	345	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1317								
87	87	1036/3	1036/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1318								
87	87	1037/3	1037/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1319								
87	87	346	346	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1320								
87	87	1039/3	1039/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1321								
87	87	1040/3	1040/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1322								
87	87	347	347	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1323								
87	87	1042/3	1042/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1324								
87	87	1043/3	1043/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1325								
87	87	344	344	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1326								
87	87	345	345	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1327								
87	87	346	346	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1328								
87	87	347	347	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1329								
87	87	344	344	4.0	0	0	Chord	4/4	2	2	1		1	1	1330								
88	88	348	348	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1331								
88	88	1045/3	1045/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1332								
88	88	1046/3	1046/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1333								
88	88	349	349	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1334								
88	88	1048/3	1048/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1335								
88	88	1049/3	1049/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1336								
88	88	350	350	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1337								
88	88	1051/3	1051/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1338								
88	88	1052/3	1052/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1339								
88	88	351	351	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1340								
88	88	1054/3	1054/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1341								
88	88	1055/3	1055/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1342								
88	88	348	348	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1343								
88	88	349	349	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1344								
88	88	350	350	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1345								
88	88	351	351	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1346								
88	88	348	348	4.0	0	0	Chord	4/4	2	2	1		1	1	1347								
89	89	352	352	0.3333333333333333	0	0	Chord	4/4	1	1	1/12		1/8	2/3	1348								
89	89	1057/3	1057/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	1	1/12		1/8	2/3	1349								
89	89	1058/3	1058/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	1	1/12		1/8	2/3	1350								
89	89	353	353	0.0	1/4	1/4	Dynamic	4/4	1	1	0					p							
89	89	353	353	0.3333333333333333	1/4	1/4	Chord	4/4	1	1	1/12		1/8	2/3	1351								
89	89	1060/3	1060/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	1	1/12		1/8	2/3	1352								
89	89	1061/3	1061/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	1	1/12		1/8	2/3	1353								
89	89	354	354	0.3333333333333333	1/2	1/2	Chord	4/4	1	1	1/12		1/8	2/3	1354								
89	89	1063/3	1063/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	1	1/12		1/8	2/3	1355								
89	89	1064/3	1064/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	1	1/12		1/8	2/3	1356								
89	89	355	355	0.3333333333333333	3/4	3/4	Chord	4/4	1	1	1/12		1/8	2/3	1357								
89	89	1066/3	1066/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	1	1/12		1/8	2/3	1358								
89	89	1067/3	1067/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	1	1/12		1/8	2/3	1359								
89	89	353	353	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1360								
89	89	354	354	1.0	1/2	1/2	Chord	4/4	2	1	1/4		1/4	1	1361								
89	89	355	355	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1362								
89	89	352	352	4.0	0	0	Chord	4/4	2	2	1		1	1	1363								
90	90	356	356	2.0	0	0	Chord	4/4	1	1	1/2		1/2	1	1364								
90	90	358	358	0.0	1/2	1/2	Dynamic	4/4	1	1	0					mf							
90	90	356	356	2.0	0	0	Chord	4/4	2	1	1/2		1/2	1	1365								
91	91	360	360	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1366								
91	91	361	361	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1367								
91	91	362	362	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1368								
91	91	363	363	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1369								
91	91	360	360	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1370								
91	91	1081/3	1081/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1371								
91	91	1082/3	1082/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1372								
91	91	361	361	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1373								
91	91	1084/3	1084/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1374								
91	91	1085/3	1085/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1375								
91	91	362	362	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1376								
91	91	1087/3	1087/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1377								
91	91	1088/3	1088/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1378								
91	91	363	363	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1379								
91	91	1090/3	1090/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1380								
91	91	1091/3	1091/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1381								
91	91	360	360	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1382								
91	91	363	363	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1383								
92	92	364	364	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1384								
92	92	365	365	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1385								
92	92	366	366	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1386								
92	92	367	367	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1387								
92	92	364	364	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1388								
92	92	1093/3	1093/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1389								
92	92	1094/3	1094/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1390								
92	92	365	365	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1391								
92	92	1096/3	1096/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1392								
92	92	1097/3	1097/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1393								
92	92	366	366	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1394								
92	92	1099/3	1099/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1395								
92	92	1100/3	1100/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1396								
92	92	367	367	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1397								
92	92	1102/3	1102/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1398								
92	92	1103/3	1103/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1399								
92	92	364	364	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1400								
92	92	367	367	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1401								
93	93	368	368	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1402								
93	93	369	369	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1403								
93	93	370	370	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1404								
93	93	371	371	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1405								
93	93	368	368	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1406								
93	93	1105/3	1105/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1407								
93	93	1106/3	1106/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1408								
93	93	369	369	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1409								
93	93	1108/3	1108/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1410								
93	93	1109/3	1109/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1411								
93	93	370	370	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1412								
93	93	1111/3	1111/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1413								
93	93	1112/3	1112/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1414								
93	93	371	371	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1415								
93	93	1114/3	1114/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1416								
93	93	1115/3	1115/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1417								
93	93	368	368	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1418								
93	93	371	371	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1419								
94	94	372	372	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1420								
94	94	373	373	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1421								
94	94	374	374	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1422								
94	94	375	375	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1423								
94	94	372	372	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1424								
94	94	1117/3	1117/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1425								
94	94	1118/3	1118/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1426								
94	94	373	373	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1427								
94	94	1120/3	1120/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1428								
94	94	1121/3	1121/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1429								
94	94	374	374	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1430								
94	94	1123/3	1123/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1431								
94	94	1124/3	1124/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1432								
94	94	375	375	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1433								
94	94	1126/3	1126/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1434								
94	94	1127/3	1127/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1435								
94	94	372	372	3.0	0	0	Chord	4/4	2	1	3/4		1/2	3/2	1436								
94	94	375	375	1.0	3/4	3/4	Chord	4/4	2	1	1/4		1/4	1	1437								
95	95	376	376	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1438								
95	95	377	377	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1439								
95	95	378	378	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1440								
95	95	379	379	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1441								
95	95	376	376	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1442								
95	95	1129/3	1129/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1443								
95	95	1130/3	1130/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1444								
95	95	377	377	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1445								
95	95	1132/3	1132/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1446								
95	95	1133/3	1133/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1447								
95	95	378	378	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1448								
95	95	1135/3	1135/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1449								
95	95	1136/3	1136/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1450								
95	95	379	379	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1451								
95	95	1138/3	1138/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1452								
95	95	1139/3	1139/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1453								
95	95	376	376	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1454								
95	95	377	377	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1455								
95	95	378	378	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1456								
96	96	380	380	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1457								
96	96	381	381	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1458								
96	96	382	382	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1459								
96	96	383	383	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1460								
96	96	380	380	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1461								
96	96	1141/3	1141/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1462								
96	96	1142/3	1142/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1463								
96	96	381	381	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1464								
96	96	1144/3	1144/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1465								
96	96	1145/3	1145/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1466								
96	96	382	382	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1467								
96	96	1147/3	1147/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1468								
96	96	1148/3	1148/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1469								
96	96	383	383	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1470								
96	96	1150/3	1150/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1471								
96	96	1151/3	1151/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1472								
96	96	380	380	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1473								
96	96	381	381	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1474								
96	96	382	382	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1475								
97	97	384	384	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1476								
97	97	385	385	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1477								
97	97	386	386	1.0	1/2	1/2	Chord	4/4	1	1	1/4		1/4	1	1478								
97	97	387	387	1.0	3/4	3/4	Chord	4/4	1	1	1/4		1/4	1	1479								
97	97	384	384	0.3333333333333333	0	0	Chord	4/4	1	2	1/12		1/8	2/3	1480								
97	97	1153/3	1153/3	0.3333333333333333	1/12	1/12	Chord	4/4	1	2	1/12		1/8	2/3	1481								
97	97	1154/3	1154/3	0.3333333333333333	1/6	1/6	Chord	4/4	1	2	1/12		1/8	2/3	1482								
97	97	385	385	0.3333333333333333	1/4	1/4	Chord	4/4	1	2	1/12		1/8	2/3	1483								
97	97	1156/3	1156/3	0.3333333333333333	1/3	1/3	Chord	4/4	1	2	1/12		1/8	2/3	1484								
97	97	1157/3	1157/3	0.3333333333333333	5/12	5/12	Chord	4/4	1	2	1/12		1/8	2/3	1485								
97	97	386	386	0.3333333333333333	1/2	1/2	Chord	4/4	1	2	1/12		1/8	2/3	1486								
97	97	1159/3	1159/3	0.3333333333333333	7/12	7/12	Chord	4/4	1	2	1/12		1/8	2/3	1487								
97	97	1160/3	1160/3	0.3333333333333333	2/3	2/3	Chord	4/4	1	2	1/12		1/8	2/3	1488								
97	97	387	387	0.3333333333333333	3/4	3/4	Chord	4/4	1	2	1/12		1/8	2/3	1489								
97	97	1162/3	1162/3	0.3333333333333333	5/6	5/6	Chord	4/4	1	2	1/12		1/8	2/3	1490								
97	97	1163/3	1163/3	0.3333333333333333	11/12	11/12	Chord	4/4	1	2	1/12		1/8	2/3	1491								
97	97	384	384	1.0	0	0	Chord	4/4	2	1	1/4		1/4	1	1492								
97	97	385	385	1.0	1/4	1/4	Chord	4/4	2	1	1/4		1/4	1	1493								
97	97	386	386	2.0	1/2	1/2	Chord	4/4	2	1	1/2		1/2	1	1494								
98	98	388	388	1.0	0	0	Chord	4/4	1	1	1/4		1/4	1	1495								
98	98	389	389	1.0	1/4	1/4	Chord	4/4	1	1	1/4		1/4	1	1496								
